11007	2000	0	105
11008	2000	1012	0
11008	2000	1188	5
11008	2000	1184	10
11008	2000	1155	15
11008	2000	1082	20
11008	2000	1200	25
11008	2000	1425	30
11008	2000	1548	35
11008	2000	1453	40
11008	2000	1294	45
11008	2000	1113	50
11008	2000	1032	55
11008	2000	1042	60
11008	2000	911	65
11008	2000	763	70
11008	2000	488	75
11008	2000	386	80
11008	2000	244	85
11008	2000	100	90
11008	2000	25	95
11008	2000	1	100
11008	2000	0	105
11009	2000	805	0
11009	2000	837	5
11009	2000	794	10
11009	2000	660	15
11009	2000	674	20
11009	2000	849	25
11009	2000	1119	30
11009	2000	1031	35
11009	2000	836	40
11009	2000	778	45
11009	2000	682	50
11009	2000	583	55
11009	2000	542	60
11009	2000	483	65
11009	2000	372	70
11009	2000	207	75
11009	2000	180	80
11009	2000	102	85
11009	2000	34	90
11009	2000	5	95
11009	2000	0	100
11009	2000	0	105
11013	2000	645	0
11013	2000	633	5
11013	2000	644	10
11013	2000	665	15
11013	2000	659	20
11013	2000	743	25
11013	2000	881	30
11013	2000	859	35
11013	2000	840	40
11013	2000	812	45
11013	2000	700	50
11013	2000	706	55
11013	2000	785	60
11013	2000	737	65
11013	2000	568	70
11013	2000	322	75
11013	2000	245	80
11013	2000	148	85
11013	2000	61	90
11013	2000	9	95
11013	2000	1	100
11013	2000	0	105
11016	2000	523	0
11016	2000	532	5
11016	2000	520	10
11016	2000	501	15
11016	2000	502	20
11016	2000	578	25
11016	2000	621	30
11016	2000	586	35
11016	2000	575	40
11016	2000	528	45
11016	2000	422	50
11016	2000	373	55
11016	2000	373	60
11016	2000	336	65
11016	2000	289	70
11016	2000	209	75
11016	2000	172	80
11016	2000	98	85
11016	2000	33	90
11016	2000	9	95
11016	2000	1	100
11016	2000	0	105
11018	2000	225	0
11018	2000	251	5
11018	2000	255	10
11018	2000	248	15
11018	2000	272	20
11018	2000	322	25
11018	2000	365	30
11018	2000	349	35
11018	2000	321	40
11018	2000	313	45
11018	2000	259	50
11018	2000	260	55
11018	2000	307	60
11018	2000	305	65
11018	2000	274	70
11018	2000	157	75
11018	2000	113	80
11018	2000	64	85
11018	2000	27	90
11018	2000	3	95
11018	2000	0	100
11018	2000	0	105
11021	2000	240	0
11021	2000	282	5
11021	2000	341	10
11021	2000	318	15
11021	2000	252	20
11021	2000	189	25
11021	2000	278	30
11021	2000	360	35
11021	2000	340	40
11021	2000	290	45
11021	2000	236	50
11021	2000	213	55
11021	2000	215	60
11021	2000	210	65
11021	2000	171	70
11021	2000	116	75
11021	2000	93	80
11021	2000	70	85
11021	2000	18	90
11021	2000	4	95
11021	2000	0	100
11021	2000	0	105
11022	2000	520	0
11022	2000	551	5
11022	2000	555	10
11022	2000	518	15
11022	2000	522	20
11022	2000	558	25
11022	2000	646	30
11022	2000	644	35
11022	2000	628	40
11022	2000	589	45
11022	2000	516	50
11022	2000	442	55
11022	2000	430	60
11022	2000	392	65
11022	2000	348	70
11022	2000	229	75
11022	2000	191	80
11022	2000	108	85
11022	2000	47	90
11022	2000	12	95
11022	2000	1	100
11022	2000	0	105
11023	2000	721	0
11023	2000	780	5
11023	2000	731	10
11023	2000	713	15
11023	2000	702	20
11023	2000	805	25
11023	2000	977	30
11023	2000	994	35
11023	2000	931	40
11023	2000	923	45
11023	2000	851	50
11023	2000	754	55
11023	2000	739	60
11023	2000	663	65
11023	2000	549	70
11023	2000	380	75
11023	2000	349	80
11023	2000	215	85
11023	2000	94	90
11023	2000	15	95
11023	2000	0	100
11023	2000	0	105
11024	2000	592	0
11024	2000	629	5
11024	2000	657	10
11024	2000	628	15
11024	2000	545	20
11024	2000	616	25
11024	2000	811	30
11024	2000	772	35
11024	2000	738	40
11024	2000	676	45
11024	2000	582	50
11024	2000	578	55
11024	2000	526	60
11024	2000	450	65
11024	2000	346	70
11024	2000	222	75
11024	2000	191	80
11024	2000	127	85
11024	2000	42	90
11024	2000	9	95
11024	2000	1	100
11024	2000	0	105
11025	2000	282	0
11025	2000	312	5
11025	2000	277	10
11025	2000	238	15
11025	2000	215	20
11025	2000	274	25
11025	2000	365	30
11025	2000	355	35
11025	2000	286	40
11025	2000	251	45
11025	2000	172	50
11025	2000	168	55
11025	2000	156	60
11025	2000	127	65
11025	2000	118	70
11025	2000	79	75
11025	2000	54	80
11025	2000	31	85
11025	2000	15	90
11025	2000	4	95
11025	2000	0	100
11025	2000	0	105
11029	2000	769	0
11029	2000	762	5
11029	2000	741	10
11029	2000	705	15
11029	2000	731	20
11029	2000	902	25
11029	2000	1015	30
11029	2000	968	35
11029	2000	875	40
11029	2000	785	45
11029	2000	688	50
11029	2000	742	55
11029	2000	822	60
11029	2000	856	65
11029	2000	680	70
11029	2000	449	75
11029	2000	384	80
11029	2000	213	85
11029	2000	97	90
11029	2000	22	95
11029	2000	2	100
11029	2000	0	105
11030	2000	238	0
11030	2000	236	5
11030	2000	205	10
11030	2000	187	15
11030	2000	221	20
11030	2000	299	25
11030	2000	325	30
11030	2000	290	35
11030	2000	239	40
11030	2000	220	45
11030	2000	194	50
11030	2000	245	55
11030	2000	286	60
11030	2000	263	65
11030	2000	257	70
11030	2000	159	75
11030	2000	136	80
11030	2000	92	85
11030	2000	29	90
11030	2000	4	95
11030	2000	0	100
11030	2000	0	105
11035	2000	482	0
11035	2000	563	5
11035	2000	587	10
11035	2000	539	15
11035	2000	518	20
11035	2000	546	25
11035	2000	724	30
11035	2000	745	35
11035	2000	643	40
11035	2000	619	45
11035	2000	502	50
11035	2000	417	55
11035	2000	390	60
11035	2000	380	65
11035	2000	306	70
11035	2000	198	75
11035	2000	172	80
11035	2000	91	85
11035	2000	32	90
11035	2000	6	95
11035	2000	0	100
11035	2000	0	105
11037	2000	410	0
11037	2000	416	5
11037	2000	414	10
11037	2000	397	15
11037	2000	412	20
11037	2000	488	25
11037	2000	604	30
11037	2000	583	35
11037	2000	523	40
11037	2000	502	45
11037	2000	420	50
11037	2000	405	55
11037	2000	408	60
11037	2000	371	65
11037	2000	319	70
11037	2000	211	75
11037	2000	182	80
11037	2000	112	85
11037	2000	38	90
11037	2000	5	95
11037	2000	0	100
11037	2000	0	105
11038	2000	221	0
11038	2000	210	5
11038	2000	194	10
11038	2000	199	15
11038	2000	214	20
11038	2000	280	25
11038	2000	300	30
11038	2000	294	35
11038	2000	276	40
11038	2000	282	45
11038	2000	230	50
11038	2000	193	55
11038	2000	197	60
11038	2000	194	65
11038	2000	176	70
11038	2000	102	75
11038	2000	90	80
11038	2000	47	85
11038	2000	15	90
11038	2000	3	95
11038	2000	0	100
11038	2000	0	105
11039	2000	516	0
11039	2000	589	5
11039	2000	600	10
11039	2000	601	15
11039	2000	575	20
11039	2000	509	25
11039	2000	665	30
11039	2000	769	35
11039	2000	727	40
11039	2000	752	45
11039	2000	682	50
11039	2000	655	55
11039	2000	616	60
11039	2000	547	65
11039	2000	399	70
11039	2000	218	75
11039	2000	184	80
11039	2000	122	85
11039	2000	41	90
11039	2000	8	95
11039	2000	0	100
11039	2000	0	105
11040	2000	882	0
11040	2000	917	5
11040	2000	894	10
11040	2000	883	15
11040	2000	916	20
11040	2000	1056	25
11040	2000	1244	30
11040	2000	1258	35
11040	2000	1144	40
11040	2000	1073	45
11040	2000	986	50
11040	2000	1020	55
11040	2000	1026	60
11040	2000	966	65
11040	2000	823	70
11040	2000	499	75
11040	2000	389	80
11040	2000	235	85
11040	2000	84	90
11040	2000	15	95
11040	2000	1	100
11040	2000	0	105
11044	2000	467	0
11044	2000	538	5
11044	2000	574	10
11044	2000	567	15
11044	2000	531	20
11044	2000	654	25
11044	2000	706	30
11044	2000	740	35
11044	2000	819	40
11044	2000	667	45
11044	2000	459	50
11044	2000	363	55
11044	2000	327	60
11044	2000	294	65
11044	2000	254	70
11044	2000	186	75
11044	2000	141	80
11044	2000	65	85
11044	2000	19	90
11044	2000	3	95
11044	2000	2	100
11044	2000	0	105
11050	2000	241	0
11050	2000	242	5
11050	2000	252	10
11050	2000	238	15
11050	2000	220	20
11050	2000	256	25
11050	2000	355	30
11050	2000	357	35
11050	2000	291	40
11050	2000	249	45
11050	2000	227	50
11050	2000	244	55
11050	2000	268	60
11050	2000	268	65
11050	2000	247	70
11050	2000	172	75
11050	2000	148	80
11050	2000	108	85
11050	2000	44	90
11050	2000	7	95
11050	2000	1	100
11050	2000	0	105
11052	2000	351	0
11052	2000	369	5
11052	2000	353	10
11052	2000	342	15
11052	2000	354	20
11052	2000	410	25
11052	2000	490	30
11052	2000	490	35
11052	2000	430	40
11052	2000	372	45
11052	2000	311	50
11052	2000	298	55
11052	2000	318	60
11052	2000	308	65
11052	2000	247	70
11052	2000	147	75
11052	2000	121	80
11052	2000	92	85
11052	2000	45	90
11052	2000	10	95
11052	2000	1	100
11052	2000	0	105
11053	2000	620	0
11053	2000	623	5
11053	2000	570	10
11053	2000	523	15
11053	2000	559	20
11053	2000	653	25
11053	2000	735	30
11053	2000	730	35
11053	2000	607	40
11053	2000	484	45
11053	2000	397	50
11053	2000	366	55
11053	2000	371	60
11053	2000	322	65
11053	2000	236	70
11053	2000	172	75
11053	2000	146	80
11053	2000	82	85
11053	2000	30	90
11053	2000	5	95
11053	2000	0	100
11053	2000	0	105
11054	2000	351	0
11054	2000	400	5
11054	2000	394	10
11054	2000	385	15
11054	2000	352	20
11054	2000	375	25
11054	2000	481	30
11054	2000	505	35
11054	2000	457	40
11054	2000	424	45
11054	2000	283	50
11054	2000	268	55
11054	2000	264	60
11054	2000	249	65
11054	2000	199	70
11054	2000	143	75
11054	2000	117	80
11054	2000	70	85
11054	2000	20	90
11054	2000	5	95
11054	2000	1	100
11054	2000	0	105
11055	2000	583	0
11055	2000	627	5
11055	2000	671	10
11055	2000	675	15
11055	2000	638	20
11055	2000	583	25
11055	2000	782	30
11055	2000	827	35
11055	2000	756	40
11055	2000	814	45
11055	2000	663	50
11055	2000	534	55
11055	2000	478	60
11055	2000	404	65
11055	2000	340	70
11055	2000	225	75
11055	2000	210	80
11055	2000	122	85
11055	2000	43	90
11055	2000	8	95
11055	2000	1	100
11055	2000	0	105
11056	2000	492	0
11056	2000	548	5
11056	2000	561	10
11056	2000	498	15
11056	2000	533	20
11056	2000	648	25
11056	2000	769	30
11056	2000	731	35
11056	2000	661	40
11056	2000	602	45
11056	2000	475	50
11056	2000	473	55
11056	2000	495	60
11056	2000	495	65
11056	2000	433	70
11056	2000	259	75
11056	2000	218	80
11056	2000	166	85
11056	2000	69	90
11056	2000	14	95
11056	2000	1	100
11056	2000	0	105
11057	2000	418	0
11057	2000	407	5
11057	2000	435	10
11057	2000	460	15
11057	2000	455	20
11057	2000	517	25
11057	2000	584	30
11057	2000	554	35
11057	2000	500	40
11057	2000	425	45
11057	2000	346	50
11057	2000	327	55
11057	2000	343	60
11057	2000	276	65
11057	2000	220	70
11057	2000	141	75
11057	2000	147	80
11057	2000	85	85
11057	2000	34	90
11057	2000	6	95
11057	2000	0	100
11057	2000	0	105
12002	2000	266	0
12002	2000	263	5
12002	2000	284	10
12002	2000	264	15
12002	2000	280	20
12002	2000	342	25
12002	2000	421	30
12002	2000	390	35
12002	2000	349	40
12002	2000	316	45
12002	2000	263	50
12002	2000	281	55
12002	2000	310	60
12002	2000	290	65
12002	2000	250	70
12002	2000	164	75
12002	2000	140	80
12002	2000	95	85
12002	2000	27	90
12002	2000	6	95
12002	2000	1	100
12002	2000	0	105
12005	2000	348	0
12005	2000	369	5
12005	2000	392	10
12005	2000	369	15
12005	2000	401	20
12005	2000	392	25
12005	2000	507	30
12005	2000	517	35
12005	2000	457	40
12005	2000	479	45
12005	2000	448	50
12005	2000	431	55
12005	2000	403	60
12005	2000	368	65
12005	2000	336	70
12005	2000	243	75
12005	2000	219	80
12005	2000	134	85
12005	2000	52	90
12005	2000	8	95
12005	2000	1	100
12005	2000	0	105
12007	2000	545	0
12007	2000	537	5
12007	2000	576	10
12007	2000	594	15
12007	2000	597	20
12007	2000	713	25
12007	2000	777	30
12007	2000	770	35
12007	2000	714	40
12007	2000	664	45
12007	2000	550	50
12007	2000	566	55
12007	2000	545	60
12007	2000	481	65
12007	2000	407	70
12007	2000	271	75
12007	2000	243	80
12007	2000	163	85
12007	2000	52	90
12007	2000	8	95
12007	2000	0	100
12007	2000	0	105
12009	2000	473	0
12009	2000	434	5
12009	2000	440	10
12009	2000	414	15
12009	2000	493	20
12009	2000	572	25
12009	2000	630	30
12009	2000	605	35
12009	2000	558	40
12009	2000	533	45
12009	2000	451	50
12009	2000	419	55
12009	2000	456	60
12009	2000	446	65
12009	2000	412	70
12009	2000	291	75
12009	2000	254	80
12009	2000	142	85
12009	2000	52	90
12009	2000	8	95
12009	2000	1	100
12009	2000	0	105
12014	2000	926	0
12014	2000	919	5
12014	2000	967	10
12014	2000	972	15
12014	2000	1134	20
12014	2000	1400	25
12014	2000	1565	30
12014	2000	1471	35
12014	2000	1329	40
12014	2000	1216	45
12014	2000	1042	50
12014	2000	1048	55
12014	2000	1026	60
12014	2000	951	65
12014	2000	827	70
12014	2000	569	75
12014	2000	512	80
12014	2000	264	85
12014	2000	90	90
12014	2000	18	95
12014	2000	1	100
12014	2000	0	105
12021	2000	868	0
12021	2000	795	5
12021	2000	808	10
12021	2000	830	15
12021	2000	939	20
12021	2000	1233	25
12021	2000	1276	30
12021	2000	1201	35
12021	2000	1064	40
12021	2000	1033	45
12021	2000	901	50
12021	2000	919	55
12021	2000	965	60
12021	2000	978	65
12021	2000	892	70
12021	2000	625	75
12021	2000	523	80
12021	2000	298	85
12021	2000	99	90
12021	2000	20	95
12021	2000	1	100
12021	2000	0	105
12025	2000	2320	0
12025	2000	2158	5
12025	2000	2082	10
12025	2000	1994	15
12025	2000	2365	20
12025	2000	2956	25
12025	2000	2955	30
12025	2000	2793	35
12025	2000	2512	40
12025	2000	2318	45
12025	2000	1993	50
12025	2000	1968	55
12025	2000	2237	60
12025	2000	2264	65
12025	2000	2150	70
12025	2000	1449	75
12025	2000	1240	80
12025	2000	730	85
12025	2000	258	90
12025	2000	45	95
12025	2000	4	100
12025	2000	0	105
12026	2000	531	0
12026	2000	516	5
12026	2000	557	10
12026	2000	623	15
12026	2000	634	20
12026	2000	700	25
12026	2000	820	30
12026	2000	783	35
12026	2000	764	40
12026	2000	718	45
12026	2000	595	50
12026	2000	547	55
12026	2000	552	60
12026	2000	491	65
12026	2000	436	70
12026	2000	294	75
12026	2000	225	80
12026	2000	108	85
12026	2000	39	90
12026	2000	6	95
12026	2000	0	100
12026	2000	0	105
12029	2000	390	0
12029	2000	363	5
12029	2000	392	10
12029	2000	410	15
12029	2000	465	20
12029	2000	566	25
12029	2000	591	30
12029	2000	577	35
12029	2000	558	40
12029	2000	527	45
12029	2000	428	50
12029	2000	432	55
12029	2000	437	60
12029	2000	406	65
12029	2000	348	70
12029	2000	231	75
12029	2000	200	80
12029	2000	128	85
12029	2000	36	90
12029	2000	5	95
12029	2000	1	100
12029	2000	0	105
12030	2000	417	0
12030	2000	428	5
12030	2000	461	10
12030	2000	451	15
12030	2000	462	20
12030	2000	539	25
12030	2000	617	30
12030	2000	603	35
12030	2000	568	40
12030	2000	514	45
12030	2000	428	50
12030	2000	452	55
12030	2000	435	60
12030	2000	406	65
12030	2000	339	70
12030	2000	230	75
12030	2000	213	80
12030	2000	108	85
12030	2000	41	90
12030	2000	6	95
12030	2000	1	100
12030	2000	0	105
12034	2000	181	0
12034	2000	215	5
12034	2000	211	10
12034	2000	204	15
12034	2000	229	20
12034	2000	262	25
12034	2000	291	30
12034	2000	288	35
12034	2000	261	40
12034	2000	244	45
12034	2000	195	50
12034	2000	201	55
12034	2000	205	60
12034	2000	188	65
12034	2000	162	70
12034	2000	111	75
12034	2000	116	80
12034	2000	83	85
12034	2000	32	90
12034	2000	6	95
12034	2000	1	100
12034	2000	0	105
12035	2000	559	0
12035	2000	538	5
12035	2000	549	10
12035	2000	543	15
12035	2000	563	20
12035	2000	634	25
12035	2000	777	30
12035	2000	728	35
12035	2000	663	40
12035	2000	587	45
12035	2000	527	50
12035	2000	570	55
12035	2000	526	60
12035	2000	482	65
12035	2000	411	70
12035	2000	286	75
12035	2000	267	80
12035	2000	171	85
12035	2000	74	90
12035	2000	15	95
12035	2000	0	100
12035	2000	0	105
12040	2000	629	0
12040	2000	605	5
12040	2000	599	10
12040	2000	608	15
12040	2000	688	20
12040	2000	791	25
12040	2000	888	30
12040	2000	887	35
12040	2000	765	40
12040	2000	705	45
12040	2000	587	50
12040	2000	624	55
12040	2000	706	60
12040	2000	678	65
12040	2000	581	70
12040	2000	376	75
12040	2000	333	80
12040	2000	230	85
12040	2000	80	90
12040	2000	18	95
12040	2000	2	100
12040	2000	0	105
13001	2000	344	0
13001	2000	343	5
13001	2000	365	10
13001	2000	347	15
13001	2000	415	20
13001	2000	465	25
13001	2000	478	30
13001	2000	437	35
13001	2000	370	40
13001	2000	383	45
13001	2000	325	50
13001	2000	296	55
13001	2000	271	60
13001	2000	239	65
13001	2000	199	70
13001	2000	157	75
13001	2000	131	80
13001	2000	89	85
13001	2000	27	90
13001	2000	3	95
13001	2000	1	100
13001	2000	0	105
13002	2000	65	0
13002	2000	60	5
13002	2000	60	10
13002	2000	60	15
13002	2000	65	20
13002	2000	73	25
13002	2000	85	30
13002	2000	73	35
13002	2000	66	40
13002	2000	72	45
13002	2000	66	50
13002	2000	53	55
13002	2000	49	60
13002	2000	52	65
13002	2000	57	70
13002	2000	34	75
13002	2000	21	80
13002	2000	14	85
13002	2000	5	90
13002	2000	0	95
13002	2000	0	100
13002	2000	0	105
13003	2000	503	0
13003	2000	529	5
13003	2000	549	10
13003	2000	562	15
13003	2000	622	20
13003	2000	703	25
13003	2000	787	30
13003	2000	730	35
13003	2000	662	40
13003	2000	635	45
13003	2000	531	50
13003	2000	545	55
13003	2000	532	60
13003	2000	462	65
13003	2000	380	70
13003	2000	246	75
13003	2000	204	80
13003	2000	110	85
13003	2000	33	90
13003	2000	5	95
13003	2000	2	100
13003	2000	0	105
13004	2000	504	0
13004	2000	512	5
13004	2000	493	10
13004	2000	526	15
13004	2000	529	20
13004	2000	568	25
13004	2000	670	30
13004	2000	614	35
13004	2000	547	40
13004	2000	471	45
13004	2000	409	50
13004	2000	386	55
13004	2000	343	60
13004	2000	278	65
13004	2000	203	70
13004	2000	143	75
13004	2000	119	80
13004	2000	76	85
13004	2000	21	90
13004	2000	5	95
13004	2000	0	100
13004	2000	0	105
13006	2000	230	0
13006	2000	228	5
13006	2000	251	10
13006	2000	270	15
13006	2000	277	20
13006	2000	356	25
13006	2000	353	30
13006	2000	315	35
13006	2000	288	40
13006	2000	261	45
13006	2000	245	50
13006	2000	240	55
13006	2000	242	60
13006	2000	202	65
13006	2000	152	70
13006	2000	85	75
13006	2000	77	80
13006	2000	35	85
13006	2000	11	90
13006	2000	1	95
13006	2000	0	100
13006	2000	0	105
13008	2000	835	0
13008	2000	928	5
13008	2000	991	10
13008	2000	1009	15
13008	2000	1085	20
13008	2000	1285	25
13008	2000	1373	30
13008	2000	1322	35
13008	2000	1192	40
13008	2000	1122	45
13008	2000	888	50
13008	2000	856	55
13008	2000	924	60
13008	2000	871	65
13008	2000	757	70
13008	2000	486	75
13008	2000	392	80
13008	2000	186	85
13008	2000	61	90
13008	2000	11	95
13008	2000	1	100
13008	2000	0	105
13010	2000	307	0
13010	2000	298	5
13010	2000	317	10
13010	2000	313	15
13010	2000	345	20
13010	2000	390	25
13010	2000	440	30
13010	2000	397	35
13010	2000	395	40
13010	2000	367	45
13010	2000	277	50
13010	2000	272	55
13010	2000	250	60
13010	2000	226	65
13010	2000	182	70
13010	2000	132	75
13010	2000	99	80
13010	2000	53	85
13010	2000	16	90
13010	2000	3	95
13010	2000	0	100
13010	2000	0	105
13011	2000	671	0
13011	2000	708	5
13011	2000	736	10
13011	2000	783	15
13011	2000	779	20
13011	2000	943	25
13011	2000	1101	30
13011	2000	1076	35
13011	2000	892	40
13011	2000	772	45
13011	2000	660	50
13011	2000	687	55
13011	2000	712	60
13011	2000	688	65
13011	2000	563	70
13011	2000	361	75
13011	2000	288	80
13011	2000	153	85
13011	2000	53	90
13011	2000	8	95
13011	2000	1	100
13011	2000	0	105
13012	2000	216	0
13012	2000	220	5
13012	2000	230	10
13012	2000	267	15
13012	2000	279	20
13012	2000	306	25
13012	2000	352	30
13012	2000	341	35
13012	2000	307	40
13012	2000	262	45
13012	2000	232	50
13012	2000	214	55
13012	2000	202	60
13012	2000	172	65
13012	2000	154	70
13012	2000	109	75
13012	2000	87	80
13012	2000	50	85
13012	2000	15	90
13012	2000	1	95
13012	2000	0	100
13012	2000	0	105
13013	2000	300	0
13013	2000	354	5
13013	2000	379	10
13013	2000	355	15
13013	2000	374	20
13013	2000	447	25
13013	2000	556	30
13013	2000	577	35
13013	2000	484	40
13013	2000	392	45
13013	2000	359	50
13013	2000	350	55
13013	2000	367	60
13013	2000	365	65
13013	2000	263	70
13013	2000	164	75
13013	2000	153	80
13013	2000	100	85
13013	2000	36	90
13013	2000	6	95
13013	2000	1	100
13013	2000	0	105
13014	2000	562	0
13014	2000	595	5
13014	2000	547	10
13014	2000	529	15
13014	2000	561	20
13014	2000	640	25
13014	2000	699	30
13014	2000	664	35
13014	2000	547	40
13014	2000	510	45
13014	2000	447	50
13014	2000	435	55
13014	2000	387	60
13014	2000	342	65
13014	2000	281	70
13014	2000	178	75
13014	2000	141	80
13014	2000	82	85
13014	2000	26	90
13014	2000	5	95
13014	2000	1	100
13014	2000	0	105
13016	2000	253	0
13016	2000	231	5
13016	2000	215	10
13016	2000	204	15
13016	2000	241	20
13016	2000	329	25
13016	2000	375	30
13016	2000	346	35
13016	2000	291	40
13016	2000	248	45
13016	2000	230	50
13016	2000	229	55
13016	2000	235	60
13016	2000	203	65
13016	2000	153	70
13016	2000	92	75
13016	2000	73	80
13016	2000	40	85
13016	2000	15	90
13016	2000	3	95
13016	2000	0	100
13016	2000	0	105
13017	2000	545	0
13017	2000	606	5
13017	2000	595	10
13017	2000	578	15
13017	2000	562	20
13017	2000	627	25
13017	2000	781	30
13017	2000	734	35
13017	2000	600	40
13017	2000	534	45
13017	2000	442	50
13017	2000	405	55
13017	2000	406	60
13017	2000	345	65
13017	2000	237	70
13017	2000	144	75
13017	2000	124	80
13017	2000	75	85
13017	2000	22	90
13017	2000	6	95
13017	2000	0	100
13017	2000	0	105
13019	2000	465	0
13019	2000	516	5
13019	2000	515	10
13019	2000	480	15
13019	2000	464	20
13019	2000	569	25
13019	2000	633	30
13019	2000	605	35
13019	2000	531	40
13019	2000	437	45
13019	2000	343	50
13019	2000	314	55
13019	2000	322	60
13019	2000	291	65
13019	2000	228	70
13019	2000	151	75
13019	2000	121	80
13019	2000	65	85
13019	2000	17	90
13019	2000	4	95
13019	2000	1	100
13019	2000	0	105
13021	2000	237	0
13021	2000	275	5
13021	2000	315	10
13021	2000	266	15
13021	2000	275	20
13021	2000	334	25
13021	2000	391	30
13021	2000	370	35
13021	2000	334	40
13021	2000	292	45
13021	2000	238	50
13021	2000	262	55
13021	2000	259	60
13021	2000	228	65
13021	2000	180	70
13021	2000	136	75
13021	2000	111	80
13021	2000	55	85
13021	2000	16	90
13021	2000	2	95
13021	2000	1	100
13021	2000	0	105
13023	2000	272	0
13023	2000	287	5
13023	2000	298	10
13023	2000	305	15
13023	2000	273	20
13023	2000	283	25
13023	2000	359	30
13023	2000	332	35
13023	2000	285	40
13023	2000	251	45
13023	2000	182	50
13023	2000	166	55
13023	2000	150	60
13023	2000	131	65
13023	2000	106	70
13023	2000	71	75
13023	2000	45	80
13023	2000	20	85
13023	2000	5	90
13023	2000	0	95
13023	2000	0	100
13023	2000	0	105
13025	2000	787	0
13025	2000	863	5
13025	2000	958	10
13025	2000	949	15
13025	2000	1000	20
13025	2000	1129	25
13025	2000	1270	30
13025	2000	1231	35
13025	2000	1089	40
13025	2000	1015	45
13025	2000	879	50
13025	2000	925	55
13025	2000	906	60
13025	2000	832	65
13025	2000	645	70
13025	2000	407	75
13025	2000	341	80
13025	2000	183	85
13025	2000	55	90
13025	2000	10	95
13025	2000	1	100
13025	2000	0	105
13029	2000	294	0
13029	2000	345	5
13029	2000	397	10
13029	2000	383	15
13029	2000	365	20
13029	2000	409	25
13029	2000	460	30
13029	2000	510	35
13029	2000	400	40
13029	2000	352	45
13029	2000	287	50
13029	2000	248	55
13029	2000	251	60
13029	2000	210	65
13029	2000	156	70
13029	2000	114	75
13029	2000	95	80
13029	2000	45	85
13029	2000	15	90
13029	2000	1	95
13029	2000	0	100
13029	2000	0	105
13031	2000	355	0
13031	2000	391	5
13031	2000	408	10
13031	2000	440	15
13031	2000	442	20
13031	2000	419	25
13031	2000	460	30
13031	2000	484	35
13031	2000	468	40
13031	2000	487	45
13031	2000	397	50
13031	2000	363	55
13031	2000	327	60
13031	2000	226	65
13031	2000	167	70
13031	2000	107	75
13031	2000	86	80
13031	2000	64	85
13031	2000	20	90
13031	2000	2	95
13031	2000	0	100
13031	2000	0	105
13035	2000	396	0
13035	2000	423	5
13035	2000	413	10
13035	2000	374	15
13035	2000	384	20
13035	2000	463	25
13035	2000	555	30
13035	2000	487	35
13035	2000	410	40
13035	2000	384	45
13035	2000	352	50
13035	2000	333	55
13035	2000	322	60
13035	2000	282	65
13035	2000	230	70
13035	2000	132	75
13035	2000	110	80
13035	2000	56	85
13035	2000	16	90
13035	2000	4	95
13035	2000	0	100
13035	2000	0	105
13036	2000	269	0
13036	2000	275	5
13036	2000	322	10
13036	2000	321	15
13036	2000	315	20
